A1,,487139.631,3768866.536,0
A2,,487293.231,3768875.298,0
C1,,487278.6255,3768859.5966,0
C2,,487224.9669,3768854.7951,0
C3,,487225.8488,3768845.2151,0
C4,,487196.0316,3768842.5963,0
C5,,487154.265,3768841.219,0
C6,,487154.22,3768850.796,0
A2-1,,487293.231,3768875.298,0
A1-1,,487139.631,3768866.536,0
